2704465500,scam,1,10
2704537505,scam,1,10
2704538677,scam,1,10
2704539112,scam,1,10
2704601646,scam,1,10
2704665842,scam,1,10
2704670017,scam,1,10
2704672208,scam,1,10
2704765185,scam,1,10
2704870532,scam,1,10
2704951671,scam,1,10
2705126170,scam,1,10
2705298375,scam,1,10
2705516682,scam,1,10
2705603601,scam,1,10
2705743169,scam,1,10
2705769144,scam,1,10
2705924328,scam,1,10
2705949959,scam,1,10
2705959017,scam,1,10
270609849,scam,1,10
2706098665,scam,1,10
2706099533,scam,1,10
2706099972,scam,1,10
2706238075,scam,1,10
2706469676,scam,1,10
2706469921,scam,1,10
2706494311,scam,1,10
2706792614,scam,1,10
2706794010,scam,1,10
2706794369,scam,1,10
2706794633,scam,1,10
2706808305,scam,1,10
2706854384,scam,1,10
2706926724,scam,1,10
2706932626,scam,1,10
2707019285,scam,1,10
2707019973,scam,1,10
2707107782,scam,1,10
2707109382,scam,1,10
2707109394,scam,1,10
2707173894,scam,1,10
2707347048,scam,1,10
2707650930,scam,1,10
2707665404,scam,1,10
2707665913,scam,1,10
2707705571,scam,1,10
2707709539,scam,1,10
2707884530,scam,1,10
2707952056,scam,1,10
2707953118,scam,1,10
2707957636,scam,1,10
2708011108,scam,1,10
2708055890,scam,1,10
2708056141,scam,1,10
2708056328,scam,1,10
2708143199,scam,1,10
2708143391,scam,1,10
2708145583,scam,1,10
2708146412,scam,1,10
2708146588,scam,1,10
2708155240,scam,1,10
2708155655,scam,1,10
2708158127,scam,1,10
2708159895,scam,1,10
2708342705,scam,1,10
2708626719,scam,1,10
2708648816,scam,1,10
2708674179,scam,1,10
2708674210,scam,1,10
2708677084,scam,1,10
2708684128,scam,1,10
2708684396,scam,1,10
2708684419,scam,1,10
2708686554,scam,1,10
2708686790,scam,1,10
2708700859,scam,1,10
2708701031,scam,1,10
2708709846,scam,1,10
2709044533,scam,1,10
270911475,scam,1,10
2709209817,scam,1,10
2709212358,scam,1,10
2709270259,scam,1,10
2709375191,scam,1,10
2709375592,scam,1,10
2709411475,scam,1,10
2709608161,scam,1,10
2709813559,scam,1,10
2709816211,scam,1,10
2709866174,scam,1,10
2709866192,scam,1,10
2709867930,scam,1,10
2722045688,scam,1,10
2722279692,scam,1,10
2722498742,scam,1,10
2722987261,scam,1,10
2723048912,scam,1,10
2762465208,scam,1,10
2762566483,scam,1,10
2762566489,scam,1,10
2762566490,scam,1,10
2767345312,scam,1,10
2770999,scam,1,10
2792337683,scam,1,10
2792372471,scam,1,10
2792476774,scam,1,10
2793994904,scam,1,10
2794005432,scam,1,10
2812336360,scam,1,10
2812383670,scam,1,10
2812475676,scam,1,10
2812713404,scam,1,10
2812969532,scam,1,10
28130069840,scam,1,10
2813248192,scam,1,10
2813969345,scam,1,10
2814004386,scam,1,10
2814193420,scam,1,10
2815250840,scam,1,10
2815259105,scam,1,10
2815693843,scam,1,10
2816455995,scam,1,10
2816578016,scam,1,10
2816754051,scam,1,10
2816783989,scam,1,10
2817271500,scam,1,10
2818000735,scam,1,10
2818356436,scam,1,10
2818609215,scam,1,10
2819166594,scam,1,10
2819620180,scam,1,10
2832256613,scam,1,10
3012058717,scam,1,10
3012348722,scam,1,10
3013135413,scam,1,10
3013831279,scam,1,10
3014147386,scam,1,10
3015345645,scam,1,10
3015392523,scam,1,10
3015415420,scam,1,10
3015588254,scam,1,10
3015911383,scam,1,10
3015986260,scam,1,10
3016033412,scam,1,10
3016109570,scam,1,10
3016842715,scam,1,10
3016878536,scam,1,10
3017331117,scam,1,10
3017638846,scam,1,10
3018501426,scam,1,10
3018807350,scam,1,10
3018839571,scam,1,10
3019013422,scam,1,10
3019013453,scam,1,10
3019182893,scam,1,10
3019201207,scam,1,10
3019799563,scam,1,10
3019815341,scam,1,10
3022321139,scam,1,10
3022486099,scam,1,10
3022511745,scam,1,10
3022949588,scam,1,10
3023498020,scam,1,10
3023498211,scam,1,10
3024180918,scam,1,10
3024181252,scam,1,10
3024183202,scam,1,10
3024493840,scam,1,10
3024594362,scam,1,10
3024610103,scam,1,10
3024610857,scam,1,10
3024610915,scam,1,10
3024888330,scam,1,10
3024924603,scam,1,10
3024924846,scam,1,10
3024924895,scam,1,10
3024924925,scam,1,10
3025260583,scam,1,10
3025337164,scam,1,10
3025363321,scam,1,10
3025727255,scam,1,10
3025814210,scam,1,10
3025814842,scam,1,10
3025959943,scam,1,10
3026179881,scam,1,10
3026630302,scam,1,10
3026631710,scam,1,10
3027800781,scam,1,10
3027830310,scam,1,10
3027880364,scam,1,10
3027890485,scam,1,10
3029887723,scam,1,10
3032195739,scam,1,10
3032250262,scam,1,10
3032266994,scam,1,10
3032370496,scam,1,10
3032968937,scam,1,10
3033061285,scam,1,10
3033063491,scam,1,10
3033084912,scam,1,10
3033990744,scam,1,10
3034333648,scam,1,10
3035314309,scam,1,10
3035315474,scam,1,10
3035350580,scam,1,10
3035352612,scam,1,10
3036221825,scam,1,10
3036460467,scam,1,10
3036812610,scam,1,10
3036902873,scam,1,10
3036944674,scam,1,10
3037278822,scam,1,10
3037443764,scam,1,10
3038374607,scam,1,10
3038456329,scam,1,10
3038658283,scam,1,10
3039709650,scam,1,10
3039805643,scam,1,10
3042440603,scam,1,10
3042626329,scam,1,10
3043137643,scam,1,10
3043138114,scam,1,10
3043168997,scam,1,10
3043377065,scam,1,10
3043377102,scam,1,10
3043377119,scam,1,10
3043377354,scam,1,10
3043377509,scam,1,10
3043381517,scam,1,10
3043706071,scam,1,10
3043706994,scam,1,10
3043942959,scam,1,10
3043948158,scam,1,10
3043980406,scam,1,10
3044018407,scam,1,10
3044232288,scam,1,10
3044350165,scam,1,10
3044541740,scam,1,10
3044646186,scam,1,10
